,DE_load,DK_load,HU_load,IT_load,NL_load,PO_load,SE_load,SP_load,UK_load,label,SP_gen,UK_gen,DE_gen,DK_gen,HU_gen,SE_gen,IT_gen,PO_gen,NL_gen
2022-01-06 12:00:00,255998.0,5205.0,24278.0,26974.0,53562.0,19875.0,20709.0,25319.0,2443.0,UK,20291.0,0.0,90046.0,1629.0,2346.0,15825.0,8366.0,5352.0,5335.0
2022-01-06 13:00:00,251343.0,5163.0,24527.0,27105.0,55745.0,19753.0,21371.0,24387.0,2425.0,UK,20685.0,0.0,79468.0,1503.0,1942.0,15794.0,7028.0,4756.0,6258.0
2022-01-06 14:00:00,249755.0,5410.0,24744.0,27979.0,58746.0,20402.0,21680.0,23876.0,2318.0,UK,19306.0,0.0,67903.0,1724.0,1741.0,15878.0,6405.0,4830.0,8040.0
2022-01-06 15:00:00,258153.0,5817.0,25493.0,31157.0,62312.0,20552.0,21954.0,24388.0,2321.0,UK,15432.0,0.0,73219.0,1987.0,1389.0,15907.0,7969.0,5017.0,9305.0
2022-01-06 16:00:00,270955.0,5655.0,25290.0,32505.0,65345.0,20465.0,21591.0,26611.0,2437.0,UK,14563.0,0.0,88567.0,2362.0,1397.0,15794.0,8648.0,4629.0,11568.0
2022-01-06 17:00:00,271299.0,5309.0,25096.0,32972.0,62671.0,20485.0,21068.0,27957.0,2743.0,DK,14829.0,0.0,99974.0,2727.0,1307.0,15725.0,7800.0,4349.0,13835.0
2022-01-06 18:00:00,266511.0,5009.0,24771.0,31777.0,60087.0,20226.0,20458.0,28840.0,2809.0,DK,14579.0,0.0,109796.0,3016.0,1231.0,15382.0,6404.0,3781.0,15843.0
2022-01-06 19:00:00,255356.0,4730.0,23984.0,29627.0,57242.0,19556.0,20482.0,29309.0,2576.0,DK,13740.0,0.0,120526.0,3222.0,1201.0,15102.0,5613.0,3442.0,16467.0
2022-01-06 20:00:00,244941.0,4498.0,23026.0,27348.0,54355.0,18884.0,20455.0,28079.0,2387.0,DK,13007.0,0.0,122917.0,3524.0,947.0,14641.0,5631.0,3429.0,16507.0
2022-01-06 21:00:00,237085.0,4232.0,22152.0,24725.0,51176.0,17761.0,19167.0,25915.0,2196.0,DK,11904.0,0.0,130782.0,3738.0,1048.0,14245.0,5392.0,3318.0,16047.0
2022-01-06 22:00:00,225569.0,3987.0,21060.0,22992.0,48467.0,16997.0,18524.0,24213.0,1943.0,DK,11633.0,0.0,138515.0,4030.0,1154.0,12872.0,5283.0,3271.0,16456.0
2022-01-06 23:00:00,213543.0,3853.0,19668.0,21386.0,46534.0,16433.0,18521.0,22480.0,1686.0,DK,11879.0,0.0,144729.0,4393.0,1053.0,12437.0,5504.0,3216.0,16753.0
2022-01-07 00:00:00,208118.0,3869.0,18965.0,20609.0,44996.0,16186.0,18153.0,21292.0,1460.0,DK,12374.0,0.0,150700.0,4679.0,964.0,12084.0,5932.0,3296.0,16758.0
2022-01-07 01:00:00,205425.0,3872.0,18378.0,20460.0,43913.0,16161.0,18216.0,20706.0,1348.0,DK,13262.0,0.0,157141.0,5227.0,706.0,11832.0,6094.0,3257.0,16867.0
2022-01-07 02:00:00,207491.0,3852.0,18244.0,20816.0,43252.0,16425.0,18365.0,20647.0,1303.0,DK,13809.0,0.0,160790.0,5478.0,594.0,12083.0,6395.0,3308.0,15867.0
2022-01-07 03:00:00,215732.0,4171.0,19047.0,22275.0,43937.0,17182.0,18495.0,21258.0,1268.0,DK,13903.0,0.0,161486.0,5578.0,591.0,12258.0,6731.0,3443.0,16202.0
2022-01-07 04:00:00,228451.0,4794.0,20997.0,26081.0,45972.0,18906.0,20144.0,23127.0,1242.0,DK,13234.0,0.0,161816.0,5741.0,582.0,13440.0,7173.0,3609.0,15881.0
2022-01-07 05:00:00,251254.0,5394.0,24068.0,29831.0,50094.0,20101.0,21352.0,25767.0,1243.0,DK,12593.0,0.0,165320.0,5661.0,585.0,13724.0,8134.0,3593.0,15933.0
2022-01-07 06:00:00,270575.0,5609.0,24879.0,32797.0,55364.0,20909.0,21863.0,27778.0,1370.0,DK,13701.0,0.0,165899.0,5343.0,791.0,13886.0,9868.0,3791.0,15223.0
2022-01-07 07:00:00,280999.0,5619.0,24279.0,34710.0,59510.0,21505.0,21967.0,29656.0,1658.0,DK,15743.0,0.0,166226.0,4698.0,2138.0,14186.0,12131.0,4273.0,14670.0
2022-01-07 08:00:00,287473.0,5591.0,23325.0,35433.0,60270.0,21346.0,22315.0,30690.0,2104.0,DK,18414.0,0.0,166393.0,4663.0,3924.0,14463.0,13660.0,4501.0,14475.0
2022-01-07 09:00:00,290000.0,5597.0,22627.0,34919.0,58822.0,21264.0,22456.0,30521.0,2350.0,DK,19500.0,0.0,170217.0,4600.0,5166.0,14567.0,13260.0,4444.0,14292.0
2022-01-07 10:00:00,293335.0,5519.0,22505.0,34330.0,57216.0,21228.0,22363.0,30194.0,2510.0,DK,20242.0,0.0,170352.0,4480.0,5555.0,14449.0,13185.0,4407.0,13918.0
2022-01-07 11:00:00,291698.0,5388.0,22587.0,33466.0,57208.0,21885.0,22296.0,30397.0,2550.0,DK,20247.0,0.0,162169.0,4495.0,5275.0,14340.0,12431.0,4519.0,13981.0
2022-01-07 12:00:00,284178.0,5191.0,22717.0,33507.0,57496.0,22107.0,22321.0,30357.0,2552.0,DK,20238.0,0.0,155701.0,4110.0,4168.0,14392.0,10605.0,4158.0,14268.0
2022-01-07 13:00:00,281387.0,5138.0,23651.0,33812.0,58620.0,22319.0,22437.0,29521.0,2544.0,DK,20208.0,0.0,147525.0,3913.0,2396.0,14284.0,9298.0,4175.0,14002.0
2022-01-07 14:00:00,279075.0,5283.0,24781.0,35054.0,59952.0,22930.0,22405.0,29212.0,2448.0,DK,19370.0,0.0,141975.0,3590.0,962.0,14155.0,9006.0,4585.0,13196.0
2022-01-07 15:00:00,281797.0,5579.0,26000.0,38172.0,61849.0,23000.0,22335.0,29408.0,2383.0,DK,15884.0,0.0,143481.0,3332.0,715.0,14152.0,10306.0,4591.0,11868.0
2022-01-07 16:00:00,286304.0,5438.0,25849.0,38629.0,63875.0,22792.0,21736.0,31271.0,2416.0,DK,14845.0,0.0,146766.0,3533.0,847.0,13956.0,10871.0,4600.0,10771.0
2022-01-07 17:00:00,279756.0,5066.0,25628.0,38417.0,61344.0,22451.0,21128.0,32420.0,2602.0,DK,14972.0,0.0,141726.0,3789.0,799.0,13882.0,10433.0,4214.0,10443.0
2022-01-07 18:00:00,268767.0,4717.0,25143.0,36227.0,58692.0,22022.0,20408.0,33087.0,2796.0,DK,14294.0,0.0,133057.0,3709.0,784.0,13808.0,8965.0,4042.0,9541.0
2022-01-07 19:00:00,254714.0,4432.0,24320.0,33343.0,55978.0,20822.0,19519.0,32597.0,2603.0,DK,14209.0,0.0,122473.0,3507.0,837.0,13626.0,7094.0,3774.0,8073.0
2022-01-07 20:00:00,243344.0,4267.0,23564.0,30090.0,53240.0,19960.0,18730.0,30299.0,2384.0,DK,12668.0,0.0,114849.0,3375.0,861.0,13421.0,6359.0,3558.0,8476.0
2022-01-07 21:00:00,233075.0,3991.0,22794.0,27169.0,50276.0,18816.0,18221.0,27675.0,2184.0,DK,12698.0,0.0,110874.0,3463.0,880.0,13420.0,5992.0,3230.0,7877.0
2022-01-07 22:00:00,220002.0,3824.0,21688.0,24784.0,47876.0,17743.0,17573.0,25942.0,1948.0,DK,11389.0,0.0,105339.0,3305.0,830.0,13102.0,5775.0,2941.0,8521.0
2022-01-07 23:00:00,208255.0,3685.0,20528.0,23317.0,46441.0,17243.0,17102.0,23912.0,1705.0,DK,10675.0,0.0,107707.0,3096.0,779.0,12953.0,5662.0,2887.0,8858.0
2022-01-08 00:00:00,200464.0,3584.0,19540.0,22441.0,45103.0,16879.0,16679.0,22497.0,1465.0,DK,11055.0,0.0,105283.0,3173.0,724.0,13031.0,5992.0,2889.0,8972.0
2022-01-08 01:00:00,198416.0,3533.0,18845.0,22024.0,43938.0,16792.0,16817.0,21849.0,1338.0,DK,11386.0,0.0,108076.0,3554.0,710.0,13047.0,6294.0,2864.0,7220.0
2022-01-08 02:00:00,197674.0,3529.0,18524.0,22037.0,42972.0,16860.0,16970.0,21542.0,1287.0,DK,12083.0,0.0,103430.0,3474.0,690.0,13082.0,6558.0,2746.0,5990.0
2022-01-08 03:00:00,196406.0,3600.0,18774.0,22884.0,43129.0,17340.0,17050.0,21638.0,1182.0,DK,13174.0,0.0,97399.0,3654.0,735.0,12979.0,6767.0,2678.0,6326.0
2022-01-08 04:00:00,197312.0,3788.0,19220.0,25201.0,44362.0,18151.0,17250.0,22356.0,1127.0,DK,13006.0,0.0,100890.0,4190.0,740.0,13080.0,6644.0,2679.0,6109.0
2022-01-08 05:00:00,202582.0,4014.0,20531.0,27606.0,46133.0,18785.0,17856.0,23603.0,1110.0,DK,12568.0,0.0,99061.0,4582.0,738.0,13303.0,7141.0,2717.0,5802.0
2022-01-08 06:00:00,212921.0,4328.0,21749.0,29716.0,48407.0,19579.0,18681.0,24867.0,1140.0,DK,12583.0,0.0,101864.0,4659.0,781.0,13521.0,8897.0,2865.0,6610.0
2022-01-08 07:00:00,226184.0,4580.0,22872.0,31611.0,51083.0,20444.0,18937.0,26939.0,1326.0,DK,14544.0,0.0,111558.0,4616.0,1191.0,13512.0,10245.0,3216.0,8041.0
2022-01-08 08:00:00,239720.0,4783.0,23430.0,32033.0,52765.0,21138.0,19531.0,28682.0,1562.0,DK,17256.0,0.0,117476.0,4708.0,1704.0,13503.0,12314.0,3461.0,10402.0
2022-01-08 09:00:00,246040.0,4768.0,23730.0,31403.0,53386.0,21373.0,19969.0,28988.0,1757.0,DK,18809.0,0.0,123370.0,4272.0,2134.0,13591.0,12859.0,3467.0,13832.0
2022-01-08 10:00:00,251743.0,4645.0,24305.0,30581.0,53587.0,21507.0,20099.0,29002.0,1954.0,DK,20173.0,0.0,131244.0,4033.0,2010.0,13517.0,12800.0,3252.0,15630.0
2022-01-08 11:00:00,251065.0,4578.0,24167.0,29560.0,53954.0,21676.0,19855.0,29376.0,2059.0,DK,21043.0,0.0,135109.0,3913.0,1800.0,13385.0,12261.0,3197.0,16378.0
2022-01-08 12:00:00,246925.0,4535.0,23531.0,29300.0,54699.0,21486.0,19961.0,29475.0,2086.0,DK,22224.0,0.0,139761.0,3651.0,1572.0,13464.0,11234.0,3098.0,16634.0
2022-01-08 13:00:00,244262.0,4581.0,23262.0,29757.0,55728.0,21476.0,20148.0,28464.0,2093.0,DK,22095.0,0.0,139575.0,3592.0,1181.0,13609.0,9129.0,2786.0,17262.0
2022-01-08 14:00:00,246748.0,4834.0,23532.0,31078.0,56287.0,22045.0,20353.0,27669.0,2040.0,DK,19810.0,0.0,138419.0,3592.0,746.0,13541.0,8333.0,2989.0,17525.0
2022-01-08 15:00:00,256149.0,5239.0,24438.0,34594.0,58088.0,22051.0,20381.0,27852.0,2010.0,DK,17408.0,0.0,146199.0,3600.0,577.0,13517.0,9497.0,2989.0,17505.0
2022-01-08 16:00:00,268367.0,5146.0,24358.0,36017.0,60536.0,21857.0,20448.0,29993.0,2058.0,DK,18143.0,0.0,158814.0,3771.0,607.0,13399.0,9736.0,3037.0,17528.0
2022-01-08 17:00:00,266198.0,4788.0,24076.0,36486.0,58553.0,21552.0,20183.0,31156.0,2307.0,DK,19330.0,0.0,166200.0,4064.0,642.0,13210.0,9724.0,2916.0,17467.0
2022-01-08 18:00:00,257467.0,4523.0,23758.0,34469.0,56189.0,21136.0,19451.0,31764.0,2470.0,DK,19763.0,0.0,173519.0,4184.0,721.0,12642.0,8875.0,2357.0,16972.0
2022-01-08 19:00:00,244227.0,4330.0,23052.0,31761.0,53161.0,20230.0,18698.0,31606.0,2301.0,DK,19221.0,0.0,179539.0,4252.0,805.0,12071.0,7193.0,2147.0,15531.0
2022-01-08 20:00:00,235472.0,4159.0,22071.0,29176.0,51056.0,19224.0,18190.0,29474.0,2099.0,DK,18323.0,0.0,182406.0,4374.0,847.0,11923.0,6357.0,1938.0,15615.0
2022-01-08 21:00:00,228617.0,3981.0,21116.0,26534.0,48901.0,18046.0,17739.0,27108.0,1933.0,DK,18358.0,0.0,185264.0,4626.0,798.0,11710.0,6095.0,2061.0,15764.0
2022-01-08 22:00:00,217037.0,3915.0,20040.0,24397.0,46830.0,17078.0,17228.0,25059.0,1751.0,DK,20470.0,0.0,189548.0,4827.0,741.0,11487.0,6322.0,2083.0,14561.0
2022-01-08 23:00:00,205466.0,3813.0,19002.0,22471.0,44718.0,16344.0,17162.0,23142.0,1582.0,DK,21307.0,0.0,185881.0,4991.0,724.0,11422.0,6391.0,2112.0,11822.0
2022-01-09 00:00:00,197997.0,3723.0,18432.0,21364.0,43657.0,15913.0,16909.0,21719.0,1405.0,DK,21211.0,0.0,179657.0,4973.0,750.0,11507.0,6194.0,2300.0,14182.0
2022-01-09 01:00:00,193653.0,3759.0,17909.0,20827.0,42827.0,15681.0,16829.0,20859.0,1279.0,DK,21306.0,0.0,170912.0,4943.0,783.0,11521.0,6244.0,2481.0,15089.0
2022-01-09 02:00:00,191070.0,3755.0,17655.0,20920.0,41823.0,15813.0,16799.0,20371.0,1256.0,SP,21938.0,0.0,167048.0,4949.0,836.0,11568.0,6105.0,2607.0,15951.0
2022-01-09 03:00:00,192888.0,3805.0,17923.0,21428.0,41723.0,16037.0,16990.0,20384.0,1188.0,SP,22157.0,0.0,164870.0,4888.0,850.0,11788.0,6191.0,2977.0,16657.0
2022-01-09 04:00:00,190586.0,3892.0,18435.0,22836.0,42409.0,16484.0,17248.0,20873.0,1155.0,DK,21726.0,0.0,159620.0,4768.0,864.0,11998.0,6533.0,3151.0,16484.0
2022-01-09 05:00:00,192030.0,4045.0,19498.0,24309.0,43688.0,16835.0,17693.0,21535.0,1142.0,DK,20706.0,0.0,163352.0,4626.0,898.0,12479.0,7178.0,3285.0,16122.0
2022-01-09 06:00:00,200301.0,4322.0,20464.0,25699.0,45764.0,17299.0,18239.0,22175.0,1169.0,DK,20605.0,0.0,159984.0,4496.0,999.0,12872.0,9136.0,3397.0,15346.0
2022-01-09 07:00:00,212439.0,4486.0,21595.0,27828.0,47644.0,17983.0,18741.0,24018.0,1258.0,DK,21303.0,0.0,151388.0,4310.0,1598.0,13190.0,10124.0,3875.0,14347.0
2022-01-09 08:00:00,227524.0,4651.0,22334.0,29848.0,48748.0,18427.0,19485.0,26046.0,1389.0,DK,23560.0,0.0,148539.0,3933.0,2259.0,13555.0,11859.0,3799.0,14055.0
2022-01-09 09:00:00,235864.0,4716.0,22777.0,30967.0,48586.0,18352.0,19911.0,27195.0,1543.0,DK,24596.0,0.0,148408.0,3694.0,2632.0,13581.0,13301.0,3591.0,12844.0
2022-01-09 10:00:00,242909.0,4724.0,22957.0,31067.0,47980.0,18561.0,19965.0,27654.0,1748.0,DK,25285.0,0.0,147555.0,3378.0,2562.0,13681.0,12448.0,3380.0,11431.0
2022-01-09 11:00:00,240097.0,4655.0,22639.0,29777.0,47366.0,19111.0,20045.0,28513.0,1922.0,DK,26883.0,0.0,140607.0,3154.0,2287.0,13708.0,11574.0,3093.0,10485.0
2022-01-09 12:00:00,232449.0,4602.0,22221.0,29246.0,47128.0,19472.0,20295.0,28661.0,2039.0,SP,27550.0,0.0,131790.0,2992.0,1878.0,13838.0,10763.0,2739.0,8520.0
2022-01-09 13:00:00,226801.0,4646.0,22253.0,29206.0,48044.0,19621.0,20652.0,27297.0,2172.0,SP,28221.0,0.0,119303.0,2915.0,1268.0,13971.0,10142.0,2825.0,7442.0
2022-01-09 14:00:00,226526.0,4819.0,22646.0,29949.0,49958.0,20519.0,21211.0,26375.0,2174.0,SP,27518.0,0.0,108985.0,3204.0,759.0,14068.0,9030.0,3428.0,5912.0
2022-01-09 15:00:00,235075.0,5241.0,23851.0,32839.0,54013.0,20863.0,21351.0,26563.0,2128.0,DK,23946.0,0.0,102188.0,3283.0,683.0,14108.0,9661.0,3757.0,4741.0
2022-01-09 16:00:00,247250.0,5106.0,23925.0,34144.0,59212.0,20845.0,21024.0,28870.0,2185.0,DK,22191.0,0.0,103632.0,3149.0,681.0,14050.0,10144.0,3802.0,4362.0
2022-01-09 17:00:00,246002.0,4812.0,23824.0,34934.0,57664.0,20952.0,20458.0,30485.0,2470.0,DK,22698.0,0.0,96671.0,2929.0,672.0,14002.0,9803.0,3722.0,3993.0
2022-01-09 18:00:00,238126.0,4617.0,23573.0,33638.0,55799.0,20552.0,19936.0,31495.0,2586.0,DK,23642.0,0.0,89102.0,2868.0,635.0,13907.0,9782.0,3145.0,3890.0
2022-01-09 19:00:00,227706.0,4342.0,22900.0,31415.0,53644.0,19668.0,19263.0,31201.0,2394.0,DK,22311.0,0.0,84738.0,2740.0,594.0,13902.0,8829.0,2413.0,3618.0
2022-01-09 20:00:00,221158.0,4114.0,21804.0,28706.0,51308.0,18919.0,18517.0,28827.0,2227.0,DK,21300.0,0.0,77871.0,2635.0,584.0,13852.0,8481.0,2177.0,2575.0
2022-01-09 21:00:00,215384.0,3893.0,20834.0,25750.0,49131.0,17734.0,17979.0,26133.0,2048.0,DK,20259.0,0.0,72420.0,2549.0,581.0,13694.0,8343.0,1973.0,1888.0
2022-01-09 22:00:00,204593.0,3720.0,19601.0,23368.0,46626.0,17084.0,17574.0,24133.0,1835.0,DK,20125.0,0.0,70451.0,2531.0,582.0,13277.0,8644.0,1776.0,1291.0
2022-01-09 23:00:00,197603.0,3619.0,18692.0,21998.0,45132.0,16764.0,17190.0,22429.0,1622.0,DK,20537.0,0.0,71465.0,2608.0,577.0,13253.0,8675.0,1761.0,1251.0
2022-01-10 00:00:00,192417.0,3560.0,18179.0,21420.0,43895.0,16569.0,17050.0,21564.0,1430.0,SP,21284.0,0.0,67454.0,2710.0,577.0,13200.0,8688.0,1681.0,1050.0
2022-01-10 01:00:00,192032.0,3545.0,17774.0,21319.0,43386.0,16597.0,17240.0,21061.0,1299.0,SP,20644.0,0.0,63690.0,2778.0,566.0,13163.0,8123.0,1584.0,929.0
2022-01-10 02:00:00,193494.0,3666.0,17713.0,21908.0,43203.0,17014.0,17532.0,21254.0,1275.0,DK,19491.0,0.0,57723.0,2969.0,570.0,13306.0,7626.0,1567.0,951.0
2022-01-10 03:00:00,201555.0,3925.0,18563.0,24281.0,44050.0,18255.0,18234.0,22053.0,1240.0,DK,18464.0,0.0,53514.0,3085.0,568.0,13337.0,7521.0,1564.0,1073.0
2022-01-10 04:00:00,220743.0,4531.0,20888.0,30474.0,46653.0,21426.0,20058.0,25328.0,1198.0,UK,17160.0,0.0,50098.0,2887.0,575.0,13944.0,8248.0,1628.0,925.0
2022-01-10 05:00:00,252159.0,5132.0,24367.0,37249.0,51887.0,23775.0,21447.0,29847.0,1206.0,UK,17768.0,0.0,47759.0,2878.0,617.0,14026.0,10208.0,1865.0,818.0
2022-01-10 06:00:00,276574.0,5384.0,25575.0,42412.0,59219.0,24863.0,22120.0,32334.0,1330.0,UK,18221.0,0.0,54929.0,2789.0,708.0,14124.0,12865.0,2539.0,894.0
2022-01-10 07:00:00,286128.0,5344.0,25963.0,44946.0,63708.0,25265.0,21583.0,33103.0,1667.0,UK,19210.0,0.0,58269.0,2875.0,1110.0,13963.0,14312.0,2471.0,827.0
2022-01-10 08:00:00,286619.0,5369.0,25534.0,45117.0,63368.0,25116.0,21432.0,33815.0,2162.0,UK,20660.0,0.0,58155.0,2779.0,1919.0,13811.0,14723.0,2197.0,932.0
2022-01-10 09:00:00,287550.0,5342.0,24952.0,44791.0,60467.0,25331.0,21723.0,33804.0,2355.0,UK,21636.0,0.0,61934.0,2846.0,2822.0,13781.0,15037.0,2060.0,1130.0
2022-01-10 10:00:00,290011.0,5193.0,24743.0,43029.0,57646.0,25351.0,22049.0,33977.0,2435.0,DK,22363.0,0.0,63535.0,2862.0,3109.0,13844.0,14313.0,1985.0,1290.0
2022-01-10 11:00:00,289668.0,5252.0,24637.0,43396.0,56018.0,25602.0,21836.0,33911.0,2429.0,DK,22217.0,0.0,60484.0,2867.0,3101.0,13554.0,14722.0,1813.0,1474.0
2022-01-10 12:00:00,284994.0,5191.0,24457.0,43917.0,55343.0,25658.0,21785.0,33422.0,2415.0,UK,21774.0,0.0,59272.0,2679.0,2583.0,13456.0,14331.0,1712.0,1476.0
2022-01-10 13:00:00,281348.0,5105.0,25007.0,44337.0,56170.0,25608.0,22006.0,32533.0,2418.0,UK,21663.0,0.0,55190.0,2483.0,1745.0,13449.0,13794.0,1641.0,1309.0
2022-01-10 14:00:00,279916.0,5318.0,25618.0,44729.0,59861.0,26061.0,22489.0,31995.0,2361.0,UK,20441.0,0.0,50197.0,2427.0,1098.0,13543.0,13157.0,2205.0,1341.0
2022-01-10 15:00:00,283700.0,5641.0,26681.0,46287.0,63786.0,26078.0,22962.0,32044.0,2326.0,UK,18083.0,0.0,45056.0,2552.0,1110.0,13471.0,14348.0,2263.0,1569.0
2022-01-10 16:00:00,293299.0,5485.0,26660.0,45510.0,66666.0,25776.0,22806.0,33498.0,2402.0,UK,18223.0,0.0,50033.0,2497.0,1208.0,13201.0,14126.0,2385.0,2057.0
2022-01-10 17:00:00,289802.0,5129.0,26454.0,44555.0,64047.0,25573.0,22589.0,34548.0,2718.0,DK,19414.0,0.0,45434.0,2537.0,1148.0,13361.0,12990.0,2175.0,2974.0
2022-01-10 18:00:00,281374.0,4903.0,26043.0,41932.0,61655.0,25001.0,22008.0,34981.0,2809.0,DK,17698.0,0.0,43030.0,2662.0,1202.0,13322.0,11613.0,1843.0,3166.0
2022-01-10 19:00:00,264775.0,4673.0,25182.0,38615.0,58648.0,23570.0,21208.0,34066.0,2564.0,DK,15786.0,0.0,41522.0,2630.0,1187.0,13247.0,9996.0,1733.0,3563.0
2022-01-10 20:00:00,250931.0,4426.0,24104.0,34607.0,55600.0,22125.0,20161.0,30896.0,2404.0,DK,14934.0,0.0,41912.0,2745.0,1157.0,13312.0,9446.0,1642.0,3687.0
2022-01-10 21:00:00,238372.0,4165.0,23169.0,31242.0,52490.0,20728.0,19151.0,28080.0,2227.0,DK,14306.0,0.0,45655.0,2753.0,1153.0,13323.0,9302.0,1456.0,4310.0
2022-01-10 22:00:00,226098.0,3930.0,22041.0,28557.0,49466.0,19612.0,18650.0,26557.0,2005.0,DK,13559.0,0.0,53300.0,2675.0,1263.0,12742.0,9316.0,1265.0,4874.0
2022-01-10 23:00:00,219177.0,3816.0,20742.0,26981.0,47487.0,19218.0,18466.0,24788.0,1749.0,DK,13519.0,0.0,64156.0,2647.0,1241.0,12728.0,9609.0,1196.0,5241.0
2022-01-11 00:00:00,214176.0,3767.0,19921.0,26138.0,46124.0,19022.0,18208.0,23814.0,1511.0,DK,13667.0,0.0,64471.0,2605.0,1185.0,12775.0,10258.0,1099.0,6016.0
2022-01-11 01:00:00,213031.0,3744.0,19446.0,25862.0,45464.0,18956.0,18094.0,23397.0,1382.0,DK,13059.0,0.0,64547.0,2563.0,1239.0,12879.0,11322.0,965.0,5861.0
2022-01-11 02:00:00,214289.0,3803.0,19336.0,26254.0,45187.0,19357.0,18149.0,23319.0,1375.0,DK,12977.0,0.0,64751.0,2525.0,1231.0,12967.0,11173.0,917.0,6158.0
2022-01-11 03:00:00,220219.0,4051.0,20089.0,28108.0,45806.0,20257.0,18884.0,24035.0,1319.0,UK,12385.0,0.0,66306.0,2583.0,1287.0,13083.0,10690.0,833.0,6043.0
2022-01-11 04:00:00,235605.0,4659.0,21993.0,33411.0,48116.0,23058.0,20523.0,26496.0,1297.0,UK,11970.0,0.0,64301.0,2845.0,1355.0,13807.0,10514.0,733.0,5947.0
2022-01-11 05:00:00,261994.0,5287.0,25295.0,39735.0,53687.0,25135.0,21842.0,30590.0,1305.0,UK,13032.0,0.0,56101.0,3321.0,1310.0,14191.0,12144.0,699.0,6274.0
2022-01-11 06:00:00,282448.0,5517.0,26236.0,44754.0,60847.0,25809.0,22032.0,32775.0,1406.0,UK,13768.0,0.0,66367.0,3504.0,1380.0,14460.0,14657.0,798.0,6438.0
2022-01-11 07:00:00,288992.0,5498.0,26257.0,46355.0,64084.0,26075.0,21983.0,33469.0,1722.0,UK,15045.0,0.0,74603.0,3686.0,1963.0,14703.0,15726.0,1147.0,6305.0
2022-01-11 08:00:00,289867.0,5569.0,25839.0,46236.0,63545.0,25763.0,22072.0,33755.0,2202.0,DK,17053.0,0.0,78118.0,3782.0,3002.0,14990.0,16672.0,1551.0,6951.0
2022-01-11 09:00:00,292399.0,5535.0,25409.0,45782.0,60977.0,25852.0,21603.0,33521.0,2472.0,DK,18316.0,0.0,87685.0,3944.0,3733.0,14907.0,17285.0,1752.0,7321.0
2022-01-11 10:00:00,295615.0,5419.0,25179.0,43535.0,58366.0,25870.0,21697.0,33372.0,2487.0,DK,19315.0,0.0,97544.0,3955.0,4099.0,14845.0,17120.0,1790.0,7281.0
2022-01-11 11:00:00,292385.0,5394.0,25264.0,42748.0,56213.0,25904.0,21900.0,33181.0,2450.0,DK,20598.0,0.0,96235.0,4056.0,4069.0,14913.0,16563.0,1692.0,6621.0
2022-01-11 12:00:00,286392.0,5339.0,25249.0,43332.0,57002.0,25717.0,21940.0,32658.0,2413.0,DK,20986.0,0.0,88803.0,4108.0,3353.0,14944.0,15070.0,1309.0,6402.0
2022-01-11 13:00:00,282493.0,5265.0,25867.0,43646.0,58053.0,25699.0,22067.0,31846.0,2432.0,DK,21697.0,0.0,80979.0,4134.0,2270.0,14918.0,13962.0,1000.0,5525.0
2022-01-11 14:00:00,281389.0,5471.0,26491.0,44625.0,60762.0,26334.0,22396.0,31487.0,2353.0,DK,20658.0,0.0,73210.0,4109.0,1416.0,14906.0,13271.0,1167.0,5206.0
2022-01-11 15:00:00,285594.0,5794.0,27392.0,46385.0,63944.0,26376.0,22506.0,31697.0,2338.0,DK,17856.0,0.0,73334.0,3977.0,1296.0,14822.0,14918.0,1520.0,4928.0
2022-01-11 16:00:00,294701.0,5563.0,27250.0,45827.0,67236.0,26035.0,22105.0,33310.0,2420.0,DK,16894.0,0.0,81543.0,3452.0,1381.0,14542.0,14780.0,1618.0,4922.0
2022-01-11 17:00:00,291832.0,5177.0,27032.0,44911.0,64483.0,25912.0,21495.0,34668.0,2719.0,DK,17170.0,0.0,80015.0,2925.0,1385.0,14330.0,13563.0,1456.0,5029.0
2022-01-11 18:00:00,283071.0,4875.0,26577.0,42122.0,61745.0,25398.0,20866.0,35194.0,2855.0,DK,17875.0,0.0,69344.0,2668.0,1335.0,14029.0,12593.0,1249.0,4159.0
2022-01-11 19:00:00,267049.0,4629.0,25677.0,38957.0,58320.0,23890.0,20112.0,34045.0,2620.0,DK,16579.0,0.0,63303.0,2391.0,1219.0,13728.0,11302.0,1518.0,3186.0
2022-01-11 20:00:00,253942.0,4362.0,24587.0,34949.0,55529.0,22446.0,19340.0,31023.0,2423.0,DK,15599.0,0.0,61785.0,2100.0,1225.0,13360.0,9913.0,1581.0,2755.0
2022-01-11 21:00:00,241597.0,4076.0,23709.0,31522.0,52417.0,21031.0,18126.0,28078.0,2235.0,DK,15570.0,0.0,61581.0,1953.0,1177.0,13208.0,10208.0,1434.0,2343.0
2022-01-11 22:00:00,227738.0,3888.0,22635.0,28689.0,49631.0,19948.0,17712.0,26504.0,2002.0,DK,16432.0,0.0,58957.0,1927.0,1146.0,12600.0,10074.0,1362.0,2200.0
2022-01-11 23:00:00,218357.0,3770.0,21509.0,26931.0,47343.0,19416.0,17502.0,24986.0,1737.0,UK,16204.0,0.0,64304.0,2005.0,1134.0,12691.0,9676.0,1365.0,1643.0
2022-01-12 00:00:00,213686.0,3708.0,20677.0,26123.0,45882.0,19111.0,17075.0,24008.0,1500.0,UK,15623.0,0.0,67827.0,2071.0,1151.0,12772.0,9340.0,1311.0,1310.0
